127.0.0.1 - - [28/Feb/2024:14:30:21 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Feb/2024:15:44:59 +0900] "GET /JSP02/Ex01_randomWinner.jsp?subject=%EB%A9%94%EB%89%B4&menu=%EC%A7%9C%EC%9E%A5&menu=%EC%A7%AC%EB%BD%95&menu=%ED%83%95%EC%88%98%EC%9C%A1 HTTP/1.1" 200 269
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:23:59 +0900] "GET /JSP02/Ex01_createInput.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:23:59 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:24:01 +0900] "POST /JSP02/Ex01_createInput.jsp HTTP/1.1" 200 837
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:24:08 +0900] "POST /JSP02/Ex01_randomWinner.jsp HTTP/1.1" 200 266
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:24:48 +0900] "POST /JSP02/Ex01_createInput.jsp HTTP/1.1" 200 837
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:24:53 +0900] "POST /JSP02/Ex01_randomWinner.jsp HTTP/1.1" 200 269
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:36:48 +0900] "GET /JSP02/Ex01_createInput.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:36:51 +0900] "POST /JSP02/Ex01_createInput.jsp HTTP/1.1" 200 835
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:36:58 +0900] "POST /JSP02/Ex01_randomWinner.jsp HTTP/1.1" 200 421
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:42:23 +0900] "POST /JSP02/Ex01_createInput.jsp HTTP/1.1" 200 835
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:42:27 +0900] "POST /JSP02/Ex01_randomWinner.jsp HTTP/1.1" 200 454
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:49:55 +0900] "GET /JSP02/Ex02_Move.html HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:49:58 +0900] "GET /JSP02/Ex02_NaverPage.jsp? HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:52:45 +0900] "GET /JSP02/Ex02_Move.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:16:52:48 +0900] "GET /JSP02/Ex02_NaverPage.jsp? HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:22:16 +0900] "GET /JSP02/Ex03_Login.html HTTP/1.1" 200 373
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:22:21 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:22:21 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 223
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:23:00 +0900] "GET /JSP02/Ex03_Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:23:03 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 500 2759
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:23:07 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:23:07 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 231
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:24:21 +0900] "GET /JSP02/Ex03_Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:24:24 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:24:24 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 246
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:25:05 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:25:05 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 261
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:25:09 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:25:09 +0900] "GET /JSP02/Ex03_LoginFail.jsp HTTP/1.1" 200 272
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:25:18 +0900] "GET /JSP02/Ex03_Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:25:27 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:25:27 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 261
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:26:19 +0900] "GET /JSP02/Ex03_Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:26:22 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 500 2759
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:26:25 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:26:25 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 250
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:27:44 +0900] "GET /JSP02/Ex03_Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:27:46 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 500 2759
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:27:49 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:27:49 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 643
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:28:36 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:28:36 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 643
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:29:23 +0900] "GET /JSP02/Ex03_Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:29:25 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 500 2759
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:29:28 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:29:28 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 258
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:30:26 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:30:26 +0900] "GET /JSP02/Ex03_LoginFail.jsp HTTP/1.1" 200 276
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:30:31 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:30:31 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:31:15 +0900] "GET /JSP02/Ex03_Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:36:34 +0900] "GET /JSP02/Ex03_Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:36:44 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:36:44 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp?data=smart HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:37:47 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:37:47 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp?data=smart HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:39:14 +0900] "POST /JSP02/Ex03_Login.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Feb/2024:17:39:14 +0900] "GET /JSP02/Ex03_LoginSuccess.jsp?data=smart HTTP/1.1" 200 263
